"";"ID";"PSID_ID";"CAT_05";"CAT_07";"CAT_09";"CAT_11";"CAT_13";"CAT_15";"CAT_17";"TA050042";"TA050043";"TA050595";"TA050631";"TA050127";"TA050769";"TA050712";"TA050715";"TA050716";"TA050678";"TA050785";"TA050809";"TA050793";"TA050777";"TA050825";"TA050817";"TA050798";"TA050394";"TA050371";"TA050091";"TA070042";"TA070043";"TA070570";"TA070602";"TA070127";"TA070740";"TA070683";"TA070686";"TA070687";"TA070649";"TA070756";"TA070777";"TA070764";"TA070748";"TA070793";"TA070785";"TA070769";"TA070368";"TA070344";"TA070091";"TA090043";"TA090044";"TA090612";"TA090655";"TA090136";"TA090799";"TA090739";"TA090742";"TA090743";"TA090705";"TA090815";"TA090836";"TA090823";"TA090807";"TA090852";"TA090844";"TA090828";"TA090385";"TA090361";"TA090100";"TA110044";"TA110045";"TA110699";"TA110743";"TA110137";"TA110915";"TA110829";"TA110832";"TA110833";"TA110793";"TA110931";"TA110952";"TA110939";"TA110923";"TA110968";"TA110960";"TA110944";"TA110462";"TA110351";"TA110101";"TA130043";"TA130044";"TA130719";"TA130763";"TA130136";"TA130948";"TA130852";"TA130855";"TA130856";"TA130813";"TA130964";"TA130982";"TA130972";"TA130956";"TA131001";"TA130993";"TA130977";"TA130482";"TA130350";"TA130100";"TA150043";"TA150044";"TA150731";"TA150776";"TA150128";"TA150970";"TA150869";"TA150872";"TA150873";"TA150826";"TA150986";"TA151007";"TA150994";"TA150978";"TA151023";"TA151015";"TA150999";"TA150491";"TA150352";"TA150092";"TA170058";"TA170059";"TA170790";"TA170416";"TA170183";"TA171827";"TA170909";"TA170912";"TA170913";"TA170866";"TA171869";"TA171885";"TA171893";"TA171861";"TA171877";"TA171840";"TA170389";"TA170176"
"208";208;301039;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;1;0;7;53;0;0;0;0;0;0;0;0;0;0;5;0
"209";209;301040;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"FTL_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;5;5;3;3;0;0;0;0;0;0;0;0;0;0;1;0
"210";210;301041;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;5;5;7;0;0;0;0;0;0;0;0;0;0;0;1;0
"211";211;302036;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";1;1;1;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;6;0;0;0;3;0;0;0;0;0;0;0;0;5;0;2;96;5;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;6;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"212";212;302037;"NA_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;96;1;0;1;104;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;1;0;7;104;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;2;5;0;1;104;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;96;5;0;1;52;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;6;3;5;1;50;0;0;0;0;0;0;0;0;0;0;1;0
"213";213;308037;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";2;1;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;1;0;7;100;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;96;5;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;96;5;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"214";214;311032;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;0;0;3;999;0;0;0;0;0;0;0;0;0;0;2;99;5;0;1;1;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;97;5;0;1;0;0;0;0;5;0;0;0;0;0;0;5;0
"215";215;311033;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;0;1;10;0;0;0;0;0;0;0;0;0;0;5;0
"216";216;312032;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;5;0;1;20;0;0;0;5;0;0;0;0;0;0;5;0
"217";217;312033;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;3;0;1;13;0;0;0;0;0;0;0;0;0;0;5;0
"218";218;315030;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;1;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;6;5;0;1;96;1;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;96;5;0;1;200;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";219;319031;"IAC_05";"IAC_07";"IAC_09";"NA_11";"NA_13";"NA_15";"NA_17";1;96;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;99;5;0;2;6;5;0;1;3;0;0;0;1;0;0;0;0;0;0;0;99;1;1;6;96;5;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"220";220;319032;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;2;96;1;0;7;0;0;0;0;3;0;2;0;0;0;0;0;0;1;0;2;96;5;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;1;0;2;5;3;0;6;0;5;5;5;3;0;0;0;0;0;0;5;0
"221";221;319033;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;1;5;1;10;0;0;0;0;0;0;0;0;0;0;1;0
"222";222;321032;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;2;97;5;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;5;1;6;6;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;6;96;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"223";223;321176;"NA_05";"IAC_07";"IAC_09";"NA_11";"IAC_13";"NA_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;1;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;96;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";224;321177;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";1;96;1;0;7;30;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;5;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;0;1;30;0;0;0;1;0;0;0;0;0;0;0;0;5;0;6;96;5;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;5;0;6;96;5;0;1;5;0;0;0;1;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"225";225;323032;"NA_05";"NA_07";"IAC_09";"IAC_11";"IAC_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;1;0;7;3;0;0;0;0;0;0;0;0;0;0;0;6;5;0;5;96;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"226";226;323033;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"NA_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;2;96;1;0;7;15;0;0;0;0;0;0;0;0;0;0;0;6;5;0;2;96;5;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";227;323034;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0
"228";228;323035;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;5;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"229";229;327033;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;5;0;6;0;0;0;0;0;0;0;0;0;0;0;5;1
"230";230;327035;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;5;0;7;0;5;5;5;3;0;0;0;0;0;0;5;2
"231";231;331033;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;1;0;7;3;0;0;0;0;0;0;0;0;0;0;5;0
"232";232;343032;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;7;20;0;0;0;0;0;0;0;0;0;0;0;6;5;0;2;96;1;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;96;1;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;97;96;3;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0
"233";233;343033;"NA_05";"NA_07";"NA_09";"NA_11";"NA_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;5;1;5;0;0;0;0;0;0;0;0;0;0;1;0
"234";234;344031;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";7;96;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;97;1;5;1;95;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;2;1;5;1;45;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;96;5;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"235";235;344032;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"IAC_13";"NA_15";"NA_17";1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;97;0;0;1;52;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;6;5;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8;8;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8;96;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"236";236;350030;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"NA_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;1
"237";237;350031;"NA_05";"NA_07";"NA_09";"NA_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0
"238";238;351037;"IAC_05";"IAC_07";"IAC_09";"IAC_11";"NA_13";"NA_15";"NA_17";1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;97;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;99;5;0;7;96;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;96;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"239";239;351038;"NA_05";"NA_07";"NA_09";"IAC_11";"IAC_13";"IAC_15";"IAC_17";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;96;0;0;3;998;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;3;998;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;96;5;5;3;998;0;0;0;0;0;0;0;0;0;0;1;0
